timestamp,machine_id,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required
2025-02-05 01:00:00,45,84.79,46.71,50.8,4.66,2.73,1,0,114,Normal,0.0,0
2025-02-05 01:01:00,23,79.68,43.86,66.12,3.96,1.92,1,0,82,Normal,0.0,0
2025-02-05 01:02:00,19,76.17,56.09,60.69,1.07,3.23,1,0,393,Normal,0.0,0
2025-02-05 01:03:00,25,67.17,40.97,73.31,4.59,1.76,1,0,280,Normal,0.0,0
2025-02-05 01:04:00,24,76.99,60.64,78.24,4.36,0.55,1,0,190,Normal,0.0,0
2025-02-05 01:05:00,1,80.44,36.93,45.0,4.0,1.43,1,0,400,Normal,0.0,0
2025-02-05 01:06:00,28,89.51,55.16,75.88,2.18,1.37,1,0,142,Normal,0.0,0
2025-02-05 01:07:00,29,64.19,54.24,45.09,1.64,2.2,2,0,59,Normal,0.0,1
2025-02-05 01:08:00,44,83.83,71.06,47.52,2.56,4.27,1,0,446,Normal,0.0,0
2025-02-05 01:09:00,50,88.89,68.95,66.68,4.63,1.18,1,0,415,Normal,0.0,0
2025-02-05 01:10:00,50,68.46,58.51,42.14,1.18,3.21,1,0,435,Normal,0.0,0
2025-02-05 01:11:00,35,79.04,39.41,66.79,3.95,3.33,1,0,236,Normal,0.0,0
2025-02-05 01:12:00,50,55.66,41.67,55.71,2.82,1.24,1,0,333,Normal,0.0,0
2025-02-05 01:13:00,17,79.08,41.83,56.28,3.33,2.97,1,0,202,Normal,0.0,0
2025-02-05 01:14:00,11,78.94,33.53,43.27,1.14,3.16,1,0,138,Normal,0.0,0
2025-02-05 01:15:00,37,67.89,41.18,77.99,1.37,1.17,2,0,255,Vibration Issue,0.0,1
2025-02-05 01:16:00,7,71.9,18.78,33.73,2.02,2.06,1,0,287,Normal,0.0,0
2025-02-05 01:17:00,26,86.47,68.08,45.87,1.61,3.86,1,0,254,Normal,0.0,0
2025-02-05 01:18:00,23,68.78,48.74,49.19,4.54,4.28,2,0,121,Vibration Issue,0.0,1
2025-02-05 01:19:00,18,80.54,48.07,71.23,3.24,1.61,1,0,492,Normal,0.0,0
2025-02-05 01:20:00,29,50.82,75.7,34.36,3.49,3.7,1,0,253,Normal,0.0,0
2025-02-05 01:21:00,39,67.58,47.21,54.64,3.5,3.13,1,0,115,Normal,0.0,0
2025-02-05 01:22:00,50,87.37,30.94,69.33,3.89,3.52,0,0,323,Normal,0.0,0
2025-02-05 01:23:00,34,79.49,45.59,46.02,2.63,4.17,1,0,152,Normal,0.0,0
2025-02-05 01:24:00,38,86.07,42.75,35.62,2.23,2.43,1,0,251,Normal,0.0,0
2025-02-05 01:25:00,8,73.84,41.91,44.74,3.85,4.83,1,0,219,Normal,0.0,0
2025-02-05 01:26:00,21,66.71,54.96,75.56,1.19,2.0,1,0,119,Normal,0.0,0
2025-02-05 01:27:00,21,84.13,59.38,46.09,1.95,0.92,1,0,295,Normal,0.0,0
2025-02-05 01:28:00,49,86.8,67.01,34.98,4.43,3.56,1,0,339,Normal,0.0,0
2025-02-05 01:29:00,36,76.1,44.67,67.75,2.34,4.97,1,0,51,Normal,0.0,0
2025-02-05 01:30:00,17,82.04,42.84,70.32,1.66,2.87,1,0,47,Normal,0.0,0
2025-02-05 01:31:00,16,80.56,24.56,31.28,3.23,2.4,0,0,31,Normal,0.0,0
2025-02-05 01:32:00,15,83.31,73.73,42.78,3.16,4.77,1,0,118,Normal,0.0,0
2025-02-05 01:33:00,15,67.82,40.22,68.06,2.82,4.49,1,0,411,Normal,0.0,0
2025-02-05 01:34:00,40,79.91,59.7,78.0,3.1,4.02,0,0,101,Normal,0.0,0
2025-02-05 01:35:00,17,73.99,60.07,49.56,2.93,4.99,0,0,185,Normal,0.0,0
2025-02-05 01:36:00,1,84.5,42.01,72.2,1.81,1.5,1,0,448,Normal,0.0,0
2025-02-05 01:37:00,13,74.18,48.35,43.8,3.2,3.93,2,0,54,Overheating,0.0,1
2025-02-05 01:38:00,38,80.19,37.54,40.2,1.49,0.71,1,0,493,Normal,0.0,0
2025-02-05 01:39:00,10,76.95,71.5,63.98,3.41,0.82,1,0,202,Normal,0.0,0
2025-02-05 01:40:00,33,59.8,51.55,72.0,2.01,2.32,2,0,187,Vibration Issue,0.0,1
2025-02-05 01:41:00,26,78.81,23.42,39.43,3.22,2.48,1,0,400,Normal,0.0,0
2025-02-05 01:42:00,12,62.37,55.83,72.02,1.57,1.44,1,0,38,Normal,0.0,0
2025-02-05 01:43:00,19,82.9,62.36,34.18,2.98,2.65,2,0,38,Electrical Fault,0.0,1
2025-02-05 01:44:00,15,82.54,52.6,69.29,3.63,3.87,1,0,426,Normal,0.0,0
2025-02-05 01:45:00,5,68.08,60.88,50.87,4.73,4.99,1,0,247,Normal,0.0,0
2025-02-05 01:46:00,2,63.44,63.69,70.18,1.75,3.92,1,0,483,Normal,0.0,0
2025-02-05 01:47:00,14,72.21,53.49,57.62,1.75,2.91,1,0,355,Normal,0.0,0
2025-02-05 01:48:00,29,74.85,24.64,52.4,3.26,2.18,1,0,356,Normal,0.0,0
2025-02-05 01:49:00,41,76.74,60.19,67.02,4.05,0.57,1,0,308,Normal,0.0,0
2025-02-05 01:50:00,1,53.22,75.52,72.75,3.39,1.32,1,0,145,Normal,0.0,0
2025-02-05 01:51:00,13,71.76,38.04,41.48,4.2,4.69,1,0,66,Normal,0.0,0
2025-02-05 01:52:00,49,80.41,49.74,50.56,4.66,4.01,1,0,458,Normal,0.0,0
2025-02-05 01:53:00,32,58.28,39.29,56.15,1.12,2.57,1,0,321,Normal,0.0,0
2025-02-05 01:54:00,34,74.75,56.24,68.23,2.68,0.9,1,0,234,Normal,0.0,0
2025-02-05 01:55:00,14,79.49,59.32,67.43,2.99,4.9,0,0,273,Normal,0.0,0
2025-02-05 01:56:00,38,70.3,53.97,50.38,2.46,1.0,1,0,159,Normal,0.0,0
2025-02-05 01:57:00,38,75.84,56.99,68.33,1.26,3.2,1,0,264,Normal,0.0,0
2025-02-05 01:58:00,50,68.97,65.97,75.01,2.81,2.3,1,0,173,Normal,0.0,0
2025-02-05 01:59:00,41,79.31,57.72,62.37,2.12,1.34,2,0,183,Vibration Issue,0.0,1
2025-02-05 02:00:00,15,80.25,52.09,54.01,3.14,3.66,1,0,68,Normal,0.0,0
2025-02-05 02:01:00,39,73.9,38.3,42.68,2.89,3.37,1,0,469,Normal,0.0,0
2025-02-05 02:02:00,6,56.54,35.73,42.77,4.0,2.85,1,0,132,Normal,0.0,0
2025-02-05 02:03:00,29,65.49,32.56,43.2,2.92,1.13,1,0,79,Normal,0.0,0
2025-02-05 02:04:00,37,88.99,51.56,69.34,4.31,1.71,1,0,295,Normal,0.0,0
2025-02-05 02:05:00,19,51.67,69.95,47.31,3.72,4.34,1,0,171,Normal,0.0,0
2025-02-05 02:06:00,1,86.11,45.22,32.41,4.46,3.8,1,0,397,Normal,0.0,0
2025-02-05 02:07:00,21,71.76,51.84,34.46,2.32,1.58,1,0,474,Normal,0.0,0
2025-02-05 02:08:00,39,79.54,36.81,39.38,3.7,0.76,1,0,375,Normal,0.0,0
2025-02-05 02:09:00,18,75.42,49.27,72.84,4.31,3.37,1,0,129,Normal,0.0,0
2025-02-05 02:10:00,27,76.83,49.12,50.9,1.69,2.81,1,0,202,Normal,0.0,0
2025-02-05 02:11:00,28,78.69,55.53,70.13,1.16,0.7,0,0,212,Normal,0.0,0
2025-02-05 02:12:00,8,75.77,52.34,50.43,4.38,2.51,0,0,89,Normal,0.0,0
2025-02-05 02:13:00,31,74.08,50.08,43.86,1.1,3.09,1,0,28,Normal,0.0,0
2025-02-05 02:14:00,12,99.46,62.32,60.29,1.09,4.92,1,1,15,Normal,1.0,1
2025-02-05 02:15:00,42,73.75,55.56,67.43,3.7,1.12,1,0,391,Normal,0.0,0
2025-02-05 02:16:00,6,77.92,54.47,33.56,1.35,4.58,1,0,233,Normal,0.0,0
2025-02-05 02:17:00,26,78.7,52.08,37.51,4.85,4.67,1,0,93,Normal,0.0,0
2025-02-05 02:18:00,16,73.38,67.85,58.96,4.66,2.12,1,0,170,Normal,0.0,0
2025-02-05 02:19:00,30,69.48,54.04,69.25,3.52,3.76,1,0,334,Normal,0.0,0
2025-02-05 02:20:00,19,74.26,15.28,47.47,1.22,2.31,1,0,12,Normal,0.0,1
2025-02-05 02:21:00,18,77.43,44.62,33.94,2.3,4.27,1,0,95,Normal,0.0,0
2025-02-05 02:22:00,24,81.23,52.48,66.87,4.91,1.82,2,0,382,Electrical Fault,0.0,1
2025-02-05 02:23:00,45,83.33,26.69,44.96,3.37,0.78,0,0,368,Normal,0.0,0
2025-02-05 02:24:00,20,59.74,55.8,30.01,4.29,4.49,1,0,185,Normal,0.0,0
2025-02-05 02:25:00,7,72.61,43.14,46.09,2.28,1.79,1,0,495,Normal,0.0,0
2025-02-05 02:26:00,7,64.26,28.75,35.22,4.15,3.93,1,0,388,Normal,0.0,0
2025-02-05 02:27:00,16,64.6,44.6,74.35,4.31,2.14,2,0,258,Electrical Fault,0.0,1
2025-02-05 02:28:00,42,60.77,55.72,55.07,3.2,4.14,1,0,480,Normal,0.0,0
2025-02-05 02:29:00,47,88.9,51.79,52.88,2.84,0.91,2,0,426,Normal,0.0,1
2025-02-05 02:30:00,14,70.99,42.39,78.38,4.76,4.84,0,0,425,Normal,0.0,0
2025-02-05 02:31:00,12,82.45,30.17,35.57,4.83,3.78,1,0,295,Normal,0.0,0
2025-02-05 02:32:00,29,85.69,37.54,66.13,3.31,3.36,1,0,319,Normal,0.0,0
2025-02-05 02:33:00,15,57.05,57.16,77.65,1.8,4.54,1,0,415,Normal,0.0,0
2025-02-05 02:34:00,8,77.48,70.75,72.65,4.93,1.6,1,0,426,Normal,0.0,0
2025-02-05 02:35:00,39,52.52,81.38,66.85,3.63,4.15,1,1,39,Normal,1.0,1
2025-02-05 02:36:00,9,90.79,35.25,71.97,1.6,3.53,1,1,2,Normal,1.0,1
2025-02-05 02:37:00,46,76.54,19.73,66.33,4.34,0.53,0,0,64,Normal,0.0,0
2025-02-05 02:38:00,28,81.32,44.19,38.44,2.33,1.38,1,0,266,Normal,0.0,0
2025-02-05 02:39:00,27,74.25,51.3,64.56,2.74,1.93,1,0,157,Normal,0.0,0
2025-02-05 02:40:00,7,72.08,63.38,77.06,4.89,1.03,1,0,160,Normal,0.0,0
2025-02-05 02:41:00,44,68.45,38.18,54.87,3.85,4.24,1,0,254,Normal,0.0,0
2025-02-05 02:42:00,14,80.79,61.56,75.05,1.48,2.99,1,0,449,Normal,0.0,0
2025-02-05 02:43:00,11,89.84,39.87,42.65,4.32,4.67,1,0,105,Normal,0.0,0
2025-02-05 02:44:00,32,76.85,52.95,70.53,4.08,3.18,1,0,256,Normal,0.0,0
2025-02-05 02:45:00,28,72.79,42.52,36.91,4.13,2.31,1,0,416,Normal,0.0,0
2025-02-05 02:46:00,6,84.1,51.34,34.93,4.64,0.57,1,0,404,Normal,0.0,0
2025-02-05 02:47:00,35,92.79,33.24,58.8,1.93,3.71,1,1,1,Normal,1.0,1
2025-02-05 02:48:00,6,79.67,44.07,64.29,2.89,3.97,1,0,462,Normal,0.0,0
2025-02-05 02:49:00,24,55.85,45.24,56.84,4.32,3.01,2,0,401,Vibration Issue,0.0,1
2025-02-05 02:50:00,9,64.69,51.26,60.69,1.09,3.47,1,0,489,Normal,0.0,0
2025-02-05 02:51:00,2,59.14,30.73,61.25,3.21,4.05,0,0,230,Normal,0.0,0
2025-02-05 02:52:00,38,75.65,51.06,60.22,4.87,1.98,1,0,114,Normal,0.0,0
2025-02-05 02:53:00,14,57.28,64.55,70.12,1.6,2.39,0,0,380,Normal,0.0,0
2025-02-05 02:54:00,31,74.01,41.5,50.05,1.45,4.39,1,0,202,Normal,0.0,0
2025-02-05 02:55:00,30,89.4,17.36,62.54,1.17,1.59,1,0,25,Normal,0.0,0
2025-02-05 02:56:00,27,71.79,63.6,71.42,3.3,4.58,1,0,300,Normal,0.0,0
2025-02-05 02:57:00,36,61.2,73.56,38.79,1.43,0.82,1,0,446,Normal,0.0,0
2025-02-05 02:58:00,46,74.54,51.86,76.95,2.96,3.31,1,0,463,Normal,0.0,0
2025-02-05 02:59:00,31,71.33,46.83,64.79,1.58,0.76,1,0,239,Normal,0.0,0
2025-02-05 03:00:00,42,60.49,57.76,52.53,2.31,3.88,1,0,435,Normal,0.0,0
2025-02-05 03:01:00,6,66.38,64.92,74.49,1.63,2.89,1,0,178,Normal,0.0,0
2025-02-05 03:02:00,43,76.81,59.85,47.48,1.02,1.1,1,0,58,Normal,0.0,0
2025-02-05 03:03:00,45,79.43,7.32,62.98,4.01,1.54,2,0,468,Vibration Issue,0.0,1
2025-02-05 03:04:00,18,74.32,57.61,39.12,3.12,4.86,1,0,132,Normal,0.0,0
2025-02-05 03:05:00,14,83.51,29.78,64.19,4.41,0.62,1,0,35,Normal,0.0,0
2025-02-05 03:06:00,20,81.55,36.13,32.97,1.98,0.86,1,0,474,Normal,0.0,0
2025-02-05 03:07:00,11,75.23,46.96,41.16,1.02,3.33,1,0,372,Normal,0.0,0
2025-02-05 03:08:00,37,70.11,36.94,46.11,2.31,1.37,1,0,339,Normal,0.0,0
2025-02-05 03:09:00,40,74.56,46.19,61.36,3.13,1.3,1,0,159,Normal,0.0,0
2025-02-05 03:10:00,4,63.6,54.72,45.53,2.63,3.43,1,0,272,Normal,0.0,0
2025-02-05 03:11:00,44,80.48,44.75,74.03,4.54,3.14,1,0,358,Normal,0.0,0
2025-02-05 03:12:00,6,68.33,57.15,73.58,2.85,0.9,1,0,351,Normal,0.0,0
2025-02-05 03:13:00,23,70.36,51.82,76.11,2.19,1.37,0,0,12,Normal,0.0,1
2025-02-05 03:14:00,8,67.7,68.3,49.01,3.6,3.28,0,0,121,Normal,0.0,0
2025-02-05 03:15:00,30,71.9,31.98,47.16,2.5,3.52,1,0,102,Normal,0.0,0
2025-02-05 03:16:00,36,60.21,30.15,48.29,4.75,2.83,1,0,168,Normal,0.0,0
2025-02-05 03:17:00,42,65.21,70.36,64.73,4.33,2.64,0,0,393,Normal,0.0,0
2025-02-05 03:18:00,11,81.63,49.16,74.38,3.69,1.44,2,0,464,Vibration Issue,0.0,1
2025-02-05 03:19:00,47,89.42,82.14,45.19,4.43,2.83,0,1,35,Normal,1.0,1
2025-02-05 03:20:00,5,73.98,55.22,59.43,3.66,4.16,1,0,390,Normal,0.0,0
2025-02-05 03:21:00,3,94.99,64.92,54.16,3.83,4.71,2,1,29,Normal,1.0,1
2025-02-05 03:22:00,15,71.03,75.66,79.32,1.86,2.95,1,0,241,Normal,0.0,0
2025-02-05 03:23:00,2,84.58,55.84,73.15,3.04,3.14,1,0,457,Normal,0.0,0
2025-02-05 03:24:00,2,66.61,53.24,70.8,4.29,3.63,0,0,440,Normal,0.0,0
2025-02-05 03:25:00,8,72.97,39.32,67.13,1.12,2.54,1,0,59,Normal,0.0,0
2025-02-05 03:26:00,46,75.09,44.72,48.31,4.75,2.46,1,0,189,Normal,0.0,0
2025-02-05 03:27:00,30,57.9,41.81,67.05,1.8,4.04,1,0,238,Normal,0.0,0
2025-02-05 03:28:00,41,86.29,58.71,47.29,2.54,1.72,2,0,462,Normal,0.0,1
2025-02-05 03:29:00,5,77.88,86.09,42.85,3.48,0.75,1,1,37,Normal,1.0,1
2025-02-05 03:30:00,30,73.71,60.01,47.82,2.87,3.91,1,0,451,Normal,0.0,0
2025-02-05 03:31:00,44,65.19,50.9,70.19,1.78,2.44,1,0,184,Normal,0.0,0
2025-02-05 03:32:00,10,71.14,58.29,47.04,3.56,3.46,1,0,67,Normal,0.0,0
2025-02-05 03:33:00,33,80.25,51.08,44.51,3.71,2.95,1,0,160,Normal,0.0,0
2025-02-05 03:34:00,24,76.78,47.7,36.24,2.24,0.83,1,0,40,Normal,0.0,0
2025-02-05 03:35:00,19,61.47,28.35,77.95,3.31,5.0,1,0,250,Normal,0.0,0
2025-02-05 03:36:00,30,78.21,62.21,36.41,2.14,4.75,1,0,439,Normal,0.0,0
2025-02-05 03:37:00,25,81.03,25.54,43.07,1.26,1.71,2,0,65,Overheating,0.0,1
2025-02-05 03:38:00,11,68.84,53.32,64.51,4.44,3.68,1,0,298,Normal,0.0,0
2025-02-05 03:39:00,49,82.41,76.57,43.02,2.95,3.59,1,0,323,Normal,0.0,0
2025-02-05 03:40:00,35,79.85,44.1,47.94,2.68,3.58,1,0,494,Normal,0.0,0
2025-02-05 03:41:00,1,51.61,48.28,47.9,2.02,1.59,1,0,178,Normal,0.0,0
2025-02-05 03:42:00,17,88.28,47.58,76.25,4.52,1.66,1,0,76,Normal,0.0,0
2025-02-05 03:43:00,31,68.03,43.69,71.12,4.82,4.15,1,0,221,Normal,0.0,0
2025-02-05 03:44:00,6,85.07,35.45,42.13,4.18,0.55,1,0,463,Normal,0.0,0
2025-02-05 03:45:00,13,59.51,67.71,65.07,3.89,3.74,1,0,89,Normal,0.0,0
2025-02-05 03:46:00,26,80.99,38.08,79.95,3.94,2.92,1,0,74,Normal,0.0,0
2025-02-05 03:47:00,36,88.4,48.62,69.76,4.69,3.18,2,0,236,Electrical Fault,0.0,1
2025-02-05 03:48:00,5,58.1,27.9,31.61,3.91,0.59,1,0,163,Normal,0.0,0
2025-02-05 03:49:00,47,87.62,68.21,64.12,2.77,3.0,1,0,44,Normal,0.0,0
2025-02-05 03:50:00,14,54.14,52.51,38.19,1.72,1.7,1,0,376,Normal,0.0,0
2025-02-05 03:51:00,15,78.95,43.52,41.36,2.25,1.46,2,0,404,Normal,0.0,1
2025-02-05 03:52:00,12,69.26,62.25,48.53,4.48,0.88,1,0,287,Normal,0.0,0
2025-02-05 03:53:00,50,61.87,50.4,64.68,1.71,1.2,1,0,163,Normal,0.0,0
2025-02-05 03:54:00,46,64.42,65.2,73.72,1.92,4.51,1,0,441,Normal,0.0,0
2025-02-05 03:55:00,42,72.01,38.89,63.11,2.31,3.44,1,0,360,Normal,0.0,0
2025-02-05 03:56:00,8,97.65,64.67,52.49,4.94,2.62,0,1,4,Normal,1.0,1
2025-02-05 03:57:00,31,73.11,30.09,67.17,3.6,0.96,1,0,409,Normal,0.0,0
2025-02-05 03:58:00,26,75.75,17.87,41.13,3.19,3.89,1,0,171,Normal,0.0,0
2025-02-05 03:59:00,29,65.43,25.07,44.6,2.42,4.51,1,0,81,Normal,0.0,0
2025-02-05 04:00:00,4,60.32,49.05,44.33,2.8,1.16,1,0,271,Normal,0.0,0
2025-02-05 04:01:00,50,69.79,50.88,34.75,2.54,3.66,1,0,246,Normal,0.0,0
2025-02-05 04:02:00,28,90.1,34.11,41.52,1.1,2.04,1,1,31,Normal,1.0,1
2025-02-05 04:03:00,25,62.82,61.86,65.74,2.54,2.78,1,0,98,Normal,0.0,0
2025-02-05 04:04:00,40,99.4,48.07,44.93,2.85,4.3,1,1,43,Normal,1.0,1
2025-02-05 04:05:00,32,69.7,39.5,71.54,4.9,1.8,1,0,457,Normal,0.0,0
2025-02-05 04:06:00,36,91.37,33.41,60.04,2.99,3.25,1,1,6,Normal,1.0,1
2025-02-05 04:07:00,11,83.04,42.26,30.84,2.31,2.0,1,0,278,Normal,0.0,0
2025-02-05 04:08:00,37,76.97,46.92,51.51,4.13,0.52,1,0,475,Normal,0.0,0
2025-02-05 04:09:00,10,80.57,80.1,48.18,4.82,0.58,1,1,25,Normal,1.0,1
2025-02-05 04:10:00,38,73.38,58.42,36.42,1.82,2.9,2,0,335,Normal,0.0,1
2025-02-05 04:11:00,36,62.59,62.01,59.97,2.36,4.81,1,0,380,Normal,0.0,0
2025-02-05 04:12:00,50,71.72,47.65,62.79,1.2,1.83,1,0,330,Normal,0.0,0
2025-02-05 04:13:00,27,72.21,40.47,53.18,2.42,2.76,1,0,19,Normal,0.0,1
2025-02-05 04:14:00,17,68.31,46.57,50.68,1.22,4.32,1,0,287,Normal,0.0,0
2025-02-05 04:15:00,7,79.74,41.37,41.39,3.46,2.15,0,0,63,Normal,0.0,0
2025-02-05 04:16:00,9,76.2,46.96,34.28,1.18,2.55,1,0,63,Normal,0.0,0
2025-02-05 04:17:00,35,90.1,62.62,66.46,4.73,3.03,1,1,32,Normal,1.0,1
2025-02-05 04:18:00,9,85.22,60.37,77.66,3.66,3.64,1,0,358,Normal,0.0,0
2025-02-05 04:19:00,36,72.92,78.76,30.1,3.07,1.39,1,0,268,Normal,0.0,0
2025-02-05 04:20:00,30,73.43,55.73,43.16,2.87,4.95,1,0,216,Normal,0.0,0
2025-02-05 04:21:00,31,77.2,41.89,36.21,2.29,3.79,1,0,122,Normal,0.0,0
2025-02-05 04:22:00,19,79.48,44.84,45.19,4.04,4.36,1,0,254,Normal,0.0,0
2025-02-05 04:23:00,41,87.68,45.66,37.01,4.67,4.35,1,0,61,Normal,0.0,0
2025-02-05 04:24:00,23,58.93,43.79,66.0,3.87,1.52,1,0,142,Normal,0.0,0
2025-02-05 04:25:00,20,74.77,69.16,72.11,4.28,4.14,1,0,209,Normal,0.0,0
2025-02-05 04:26:00,6,77.56,68.78,66.23,4.18,4.08,1,0,22,Normal,0.0,0
2025-02-05 04:27:00,43,77.03,49.27,36.66,2.34,4.31,2,0,338,Vibration Issue,0.0,1
2025-02-05 04:28:00,24,65.71,41.28,40.24,2.19,0.52,2,0,368,Vibration Issue,0.0,1
2025-02-05 04:29:00,47,84.53,35.63,38.02,2.89,2.45,1,0,67,Normal,0.0,0
2025-02-05 04:30:00,22,74.62,55.19,52.35,2.08,2.41,1,0,443,Normal,0.0,0
2025-02-05 04:31:00,6,67.21,77.74,44.33,4.53,4.55,1,0,373,Normal,0.0,0
2025-02-05 04:32:00,24,66.44,46.67,48.62,3.01,0.57,2,0,58,Overheating,0.0,1
2025-02-05 04:33:00,42,62.42,81.73,61.33,2.28,1.69,1,1,34,Normal,1.0,1
2025-02-05 04:34:00,22,64.1,60.37,44.51,1.32,1.57,2,0,310,Electrical Fault,0.0,1
2025-02-05 04:35:00,18,68.59,50.63,51.24,1.52,2.06,2,0,239,Electrical Fault,0.0,1
2025-02-05 04:36:00,16,73.58,34.68,71.28,4.1,1.36,1,0,450,Normal,0.0,0
2025-02-05 04:37:00,36,61.1,55.99,32.98,3.93,2.52,1,0,201,Normal,0.0,0
2025-02-05 04:38:00,13,82.63,33.43,67.52,3.61,1.16,1,0,309,Normal,0.0,0
2025-02-05 04:39:00,37,57.29,60.17,71.36,4.9,3.16,1,0,111,Normal,0.0,0
2025-02-05 04:40:00,24,69.85,17.28,49.01,3.24,0.69,1,0,485,Normal,0.0,0
2025-02-05 04:41:00,19,74.41,41.24,75.98,1.08,1.64,1,0,123,Normal,0.0,0
2025-02-05 04:42:00,50,73.79,39.59,67.47,4.64,2.03,1,0,197,Normal,0.0,0
2025-02-05 04:43:00,20,91.52,66.26,53.28,1.57,4.85,1,1,36,Normal,1.0,1
2025-02-05 04:44:00,27,79.39,69.75,52.5,2.73,4.65,1,0,420,Normal,0.0,0
2025-02-05 04:45:00,17,61.66,77.22,53.79,3.27,2.26,0,0,385,Normal,0.0,0
2025-02-05 04:46:00,16,76.82,73.34,52.65,3.3,0.75,1,0,110,Normal,0.0,0
2025-02-05 04:47:00,1,61.74,52.95,45.6,3.42,2.4,1,0,425,Normal,0.0,0
2025-02-05 04:48:00,21,87.05,58.34,40.17,2.09,0.77,1,0,424,Normal,0.0,0
2025-02-05 04:49:00,27,50.56,29.89,61.63,2.5,3.99,1,0,46,Normal,0.0,0
2025-02-05 04:50:00,1,69.63,53.42,48.54,3.99,1.36,1,0,200,Normal,0.0,0
2025-02-05 04:51:00,30,75.86,27.86,37.3,4.45,2.59,1,0,487,Normal,0.0,0
2025-02-05 04:52:00,20,60.98,45.06,56.84,1.44,1.97,1,0,307,Normal,0.0,0
2025-02-05 04:53:00,24,84.6,63.97,76.68,2.51,1.59,1,0,248,Normal,0.0,0
2025-02-05 04:54:00,46,86.64,30.57,64.22,2.31,2.4,1,0,156,Normal,0.0,0
2025-02-05 04:55:00,2,68.18,50.12,77.02,4.49,3.33,1,0,212,Normal,0.0,0
2025-02-05 04:56:00,15,69.75,46.16,66.63,1.06,0.94,1,0,41,Normal,0.0,0
2025-02-05 04:57:00,29,64.66,58.63,65.46,3.1,2.55,1,0,171,Normal,0.0,0
2025-02-05 04:58:00,35,79.36,81.24,66.23,3.49,2.58,1,1,26,Normal,1.0,1
2025-02-05 04:59:00,13,71.84,61.61,75.27,2.57,2.51,0,0,412,Normal,0.0,0
2025-02-05 05:00:00,19,61.66,52.41,48.24,3.57,2.16,2,0,468,Normal,0.0,1
2025-02-05 05:01:00,1,94.46,53.14,72.08,2.37,3.48,1,1,43,Normal,1.0,1
2025-02-05 05:02:00,45,90.96,58.37,49.8,2.13,2.73,1,1,25,Normal,1.0,1
2025-02-05 05:03:00,47,94.18,61.86,34.47,3.81,1.73,2,1,44,Vibration Issue,1.0,1
2025-02-05 05:04:00,16,58.06,55.32,74.91,1.64,3.5,1,0,432,Normal,0.0,0
2025-02-05 05:05:00,43,85.19,62.98,38.63,2.1,4.11,1,0,444,Normal,0.0,0
2025-02-05 05:06:00,3,77.6,61.87,37.11,2.81,4.76,1,0,290,Normal,0.0,0
2025-02-05 05:07:00,40,78.57,56.93,72.45,3.54,1.09,1,0,230,Normal,0.0,0
2025-02-05 05:08:00,6,60.85,59.92,65.27,2.3,0.63,1,0,382,Normal,0.0,0
2025-02-05 05:09:00,31,64.33,44.57,60.99,3.71,4.17,0,0,445,Normal,0.0,0
2025-02-05 05:10:00,5,67.96,29.28,70.1,3.9,0.67,1,0,213,Normal,0.0,0
2025-02-05 05:11:00,26,74.47,26.3,49.29,4.53,3.77,2,0,128,Pressure Drop,0.0,1
2025-02-05 05:12:00,28,70.97,71.34,67.17,2.59,1.16,2,0,241,Vibration Issue,0.0,1
2025-02-05 05:13:00,15,74.08,82.63,43.13,3.48,2.65,1,1,40,Normal,1.0,1
2025-02-05 05:14:00,9,69.76,31.04,60.22,3.07,2.98,0,0,303,Normal,0.0,0
2025-02-05 05:15:00,22,65.76,84.49,47.87,4.44,4.17,1,1,8,Normal,1.0,1
2025-02-05 05:16:00,37,76.85,51.01,52.31,1.81,2.4,1,0,21,Normal,0.0,0
2025-02-05 05:17:00,21,75.56,37.15,67.46,4.96,1.18,1,0,355,Normal,0.0,0
2025-02-05 05:18:00,42,74.94,50.47,64.5,2.32,3.32,1,0,128,Normal,0.0,0
2025-02-05 05:19:00,29,83.07,60.04,77.15,4.18,1.65,2,0,306,Vibration Issue,0.0,1
2025-02-05 05:20:00,26,72.58,52.15,42.54,1.52,4.98,1,0,423,Normal,0.0,0
2025-02-05 05:21:00,6,75.57,53.41,60.17,2.63,1.8,1,0,127,Normal,0.0,0
2025-02-05 05:22:00,11,75.59,75.59,31.37,4.76,3.26,1,0,358,Normal,0.0,0
2025-02-05 05:23:00,36,54.44,68.53,37.48,2.25,4.05,1,0,77,Normal,0.0,0
2025-02-05 05:24:00,20,82.89,44.83,77.23,4.94,0.95,1,0,142,Normal,0.0,0
2025-02-05 05:25:00,44,68.8,54.83,77.15,2.46,3.91,1,0,128,Normal,0.0,0
2025-02-05 05:26:00,20,80.03,68.57,45.34,3.84,0.88,1,0,68,Normal,0.0,0
2025-02-05 05:27:00,27,76.18,43.57,66.16,2.17,3.23,1,0,68,Normal,0.0,0
2025-02-05 05:28:00,6,66.73,55.1,56.36,4.99,4.19,0,0,254,Normal,0.0,0
2025-02-05 05:29:00,33,79.71,53.49,73.69,1.48,4.67,2,0,63,Pressure Drop,0.0,1
2025-02-05 05:30:00,30,62.91,31.74,75.7,4.43,2.74,1,0,424,Normal,0.0,0
